date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-02-28,Montana,281422.0,341645.0,187865.0,8.67,26.33,92632.0,17.58,31.97,10347.0,6332.0,5925.0,0.8240000000000001
2021-03-01,Montana,284679.0,341645.0,190126.0,8.76,26.64,93625.0,17.79,31.97,3257.0,6266.0,5863.0,0.833
2021-03-02,Montana,286163.0,342145.0,190695.0,8.85,26.77,94538.0,17.84,32.01,1484.0,6164.0,5767.0,0.836
2021-03-03,Montana,291572.0,370485.0,193790.0,9.06,27.28,96839.0,18.13,34.66,5409.0,6421.0,6008.0,0.787
2021-03-04,Montana,301007.0,387485.0,198533.0,9.5,28.16,101513.0,18.58,36.25,9435.0,6959.0,6511.0,0.777
2021-03-05,Montana,312296.0,404125.0,204269.0,10.02,29.22,107045.0,19.11,37.81,11289.0,7329.0,6857.0,0.773
2021-03-06,Montana,324102.0,411145.0,209655.0,10.6,30.32,113254.0,19.62,38.47,11806.0,7575.0,7088.0,0.7879999999999999
2021-03-07,Montana,337005.0,411145.0,216011.0,11.21,31.53,119764.0,20.21,38.47,12903.0,7940.0,7429.0,0.82
2021-03-08,Montana,341554.0,411145.0,219236.0,11.5,31.96,122866.0,20.51,38.47,4549.0,8125.0,7602.0,0.831
2021-03-09,Montana,343597.0,414385.0,220672.0,11.57,32.15,123617.0,20.65,38.77,2043.0,8205.0,7677.0,0.8290000000000001
2021-03-10,Montana,349631.0,446835.0,224812.0,11.8,32.71,126093.0,21.03,41.81,6034.0,8294.0,7760.0,0.782
2021-03-11,Montana,359446.0,450635.0,230731.0,12.26,33.63,131017.0,21.59,42.16,9815.0,8348.0,7811.0,0.7979999999999999
