date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-02-28,Utah,688505.0,820950.0,391955.0,5.54,21.48,177561.0,12.23,25.61,629.0,11132.0,3472.0,0.8390000000000001
2021-03-01,Utah,688506.0,820950.0,391956.0,5.54,21.48,177561.0,12.23,25.61,1.0,11090.0,3459.0,0.8390000000000001
2021-03-02,Utah,722301.0,879350.0,406549.0,5.95,22.53,190682.0,12.68,27.43,33795.0,15893.0,4957.0,0.821
2021-03-03,Utah,745913.0,911620.0,423021.0,6.13,23.27,196395.0,13.19,28.44,23612.0,16677.0,5202.0,0.818
2021-03-04,Utah,746392.0,953380.0,423205.0,6.14,23.28,196689.0,13.2,29.74,479.0,12054.0,3760.0,0.7829999999999999
2021-03-05,Utah,796749.0,990800.0,457545.0,6.43,24.85,206238.0,14.27,30.9,50357.0,19168.0,5979.0,0.804
2021-03-06,Utah,832435.0,993140.0,483717.0,6.6,25.97,211460.0,15.09,30.98,35686.0,20651.0,6441.0,0.838
2021-03-07,Utah,833167.0,993140.0,483961.0,6.61,25.99,211948.0,15.1,30.98,732.0,20666.0,6446.0,0.8390000000000001
2021-03-08,Utah,833714.0,993140.0,483105.0,6.77,26.01,216903.0,15.07,30.98,547.0,20744.0,6470.0,0.8390000000000001
2021-03-09,Utah,880032.0,1054260.0,512666.0,7.38,27.45,236663.0,15.99,32.88,46318.0,22533.0,7028.0,0.835
2021-03-10,Utah,903099.0,1091460.0,529210.0,7.61,28.17,243839.0,16.51,34.04,23067.0,22455.0,7004.0,0.8270000000000001
2021-03-11,Utah,903758.0,1134110.0,529682.0,7.62,28.19,244148.0,16.52,35.38,659.0,22481.0,7012.0,0.797
